sys;c1;c2;x1;x1_calc;T;phase;ALDS;;AALDS;60.32378574
222;Ethanol;Tetradecane;0.4645;0.202246381;301.01;L1;83.14748962;;;
222;Ethanol;Tetradecane;0.493159;0.208915718;302.33;L1;85.89007298;;;
222;Ethanol;Tetradecane;0.4933;0.211947235;302.93;L1;84.47801561;;;
222;Ethanol;Tetradecane;0.499428;0.212199861;302.98;L1;85.59348724;;;
222;Ethanol;Tetradecane;0.499919;0.210835678;302.71;L1;86.33670325;;;
222;Ethanol;Tetradecane;0.5027;0.216307566;303.793;L1;84.32922592;;;
222;Ethanol;Tetradecane;0.5308;0.220081805;304.54;L1;88.03859843;;;
222;Ethanol;Tetradecane;0.545271;0.221395462;304.8;L1;90.13323956;;;
222;Ethanol;Tetradecane;0.5635;0.227354651;305.85;L1;90.7656196;;;
222;Ethanol;Tetradecane;0.5673;0.228787223;306.092;L1;90.80958499;;;
222;Ethanol;Tetradecane;0.600084;0.228952975;306.12;L1;96.35530123;;;
222;Ethanol;Tetradecane;0.600209;0.231143271;306.49;L1;95.42401889;;;
222;Ethanol;Tetradecane;0.6136;0.233807144;306.94;L1;96.48466455;;;
222;Ethanol;Tetradecane;0.6332;0.236482857;307.392;L1;98.4910609;;;
222;Ethanol;Tetradecane;0.64;0.236293426;307.36;L1;99.63938131;;;
222;Ethanol;Tetradecane;0.64804;0.23410313;306.99;L1;101.8190678;;;
222;Ethanol;Tetradecane;0.648692;0.234635904;307.08;L1;101.692306;;;
222;Ethanol;Tetradecane;0.6644;0.237003792;307.48;L1;103.0808237;;;
222;Ethanol;Tetradecane;0.68;0.238128538;307.67;L1;104.9282195;;;
222;Ethanol;Tetradecane;0.697207;0.237003792;307.48;L1;107.9006213;;;
222;Ethanol;Tetradecane;0.6994;0.238365327;307.71;L1;107.641834;;;
222;Ethanol;Tetradecane;0.699984;0.236115834;307.33;L1;108.6734971;;;
222;Ethanol;Tetradecane;0.7001;0.241218631;308.192;L1;106.5519477;;;
222;Ethanol;Tetradecane;0.716823;0.236648609;307.42;L1;110.825257;;;
222;Ethanol;Tetradecane;0.7188;0.238898101;307.8;L1;110.154605;;;
222;Ethanol;Tetradecane;0.737808;0.889969634;307.38;L2;18.75037149;;;
222;Ethanol;Tetradecane;0.7388;0.887621891;308.391;L2;18.35186056;;;
222;Ethanol;Tetradecane;0.7556;0.889203308;307.71;L2;16.28137667;;;
222;Ethanol;Tetradecane;0.7672;0.887389671;308.491;L2;14.55366757;;;
222;Ethanol;Tetradecane;0.7748;0.889296196;307.67;L2;13.78254273;;;
222;Ethanol;Tetradecane;0.7788;0.887389671;308.491;L2;13.05299258;;;
222;Ethanol;Tetradecane;0.798294;0.890782403;307.03;L2;10.96232304;;;
222;Ethanol;Tetradecane;0.800542;0.891386175;306.77;L2;10.74887528;;;
222;Ethanol;Tetradecane;0.8049;0.888780668;307.892;L2;9.913244131;;;
222;Ethanol;Tetradecane;0.806;0.890526961;307.14;L2;9.972963601;;;
222;Ethanol;Tetradecane;0.816;0.889477327;307.592;L2;8.621966222;;;
222;Ethanol;Tetradecane;0.820263;0.891804171;306.59;L2;8.36215487;;;
222;Ethanol;Tetradecane;0.8299;0.891102867;306.892;L2;7.115466038;;;
222;Ethanol;Tetradecane;0.836;0.892872382;306.13;L2;6.581504828;;;
222;Ethanol;Tetradecane;0.848909;0.895360108;305.05;L2;5.327399702;;;
222;Ethanol;Tetradecane;0.8535;0.894586165;305.392;L2;4.701568363;;;
222;Ethanol;Tetradecane;0.855;0.895773725;304.83;L2;4.658637308;;;
222;Ethanol;Tetradecane;0.859616;0.896995775;304.18;L2;4.2565374;;;
222;Ethanol;Tetradecane;0.8676;0.898293029;303.49;L2;3.476554904;;;
222;Ethanol;Tetradecane;0.868924;0.898819451;303.21;L2;3.382651656;;;
222;Ethanol;Tetradecane;0.8843;0.905805821;299.494;L2;2.402858588;;;
222;Ethanol;Tetradecane;0.8856;0.903406842;300.77;L2;1.990761541;;;
222;Ethanol;Tetradecane;0.889424;0.905080111;299.88;L2;1.744939803;;;
222;Ethanol;Tetradecane;0.8917;0.905211717;299.81;L2;1.503910464;;;
222;Ethanol;Tetradecane;0.900015;0.909644614;297.36;L2;1.064255931;;;
222;Ethanol;Tetradecane;0.9027;0.910214791;296.99;L2;0.829033342;;;
222;Ethanol;Tetradecane;0.9089788;0.913312237;294.98;L2;0.47560407;;;
222;Ethanol;Tetradecane;0.9134;0.923489357;287.997;L2;1.098537419;;;
222;Ethanol;Tetradecane;0.9153;0.916147709;293.14;L2;0.092572565;;;
222;Ethanol;Tetradecane;0.9193;0.918443826;291.65;L2;0.09317665;;;
222;Ethanol;Tetradecane;0.9258;0.922413922;288.84;L2;0.366416652;;;
222;Ethanol;Tetradecane;0.9337;0.927414757;284.92;L2;0.675430343;;;
222;Ethanol;Tetradecane;0.9379247;0.93057855;282.44;L2;0.78631791;;;
222;Ethanol;Tetradecane;0.9382;0.930884724;282.2;L2;0.782769583;;;
222;Ethanol;Tetradecane;0.9414;0.933359135;279.89;L2;0.857807721;;;
222;Ethanol;Tetradecane;0.9497081;0.938989882;274.6;L2;1.134997036;;;
227;Ethanol;Hexadecane;0.2551;0.176779886;294.4;L1;36.67502484;;;
227;Ethanol;Hexadecane;0.2918;0.193964246;298.15;L1;40.8394793;;;
227;Ethanol;Hexadecane;0.2946;0.196301319;298.66;L1;40.59676835;;;
227;Ethanol;Hexadecane;0.300293;0.184524304;296.09;L1;48.69774809;;;
227;Ethanol;Hexadecane;0.315;0.193936751;298.144;L1;48.50405587;;;
227;Ethanol;Hexadecane;0.344;0.228510858;304.7;L1;40.90579296;;;
227;Ethanol;Hexadecane;0.3613;0.241218205;306.96;L1;40.40066994;;;
227;Ethanol;Hexadecane;0.3756;0.251977091;308.66;L1;39.91865727;;;
227;Ethanol;Hexadecane;0.3836;0.248749426;308.15;L1;43.31542745;;;
227;Ethanol;Hexadecane;0.393;0.248698795;308.142;L1;45.75671063;;;
227;Ethanol;Hexadecane;0.397873;0.247736824;307.99;L1;47.37658697;;;
227;Ethanol;Hexadecane;0.4082;0.27463404;312.24;L1;39.63178026;;;
227;Ethanol;Hexadecane;0.4228;0.284127886;313.66;L1;39.74748144;;;
227;Ethanol;Hexadecane;0.4879;0.291045177;314.59;L1;51.66319643;;;
227;Ethanol;Hexadecane;0.4907;0.317524271;318.15;L1;43.52786836;;;
227;Ethanol;Hexadecane;0.4936;0.323772147;318.99;L1;42.16854542;;;
227;Ethanol;Hexadecane;0.495974;0.310830118;317.25;L1;46.72769874;;;
227;Ethanol;Hexadecane;0.500089;0.310458221;317.2;L1;47.67367442;;;
227;Ethanol;Hexadecane;0.516;0.317442453;318.139;L1;48.5810214;;;
227;Ethanol;Hexadecane;0.5282;0.312607787;317.489;L1;52.45256718;;;
227;Ethanol;Hexadecane;0.5442;0.348803147;321.91;L1;44.4809112;;;
227;Ethanol;Hexadecane;0.54667;0.332207296;320.02;L1;49.80861701;;;
227;Ethanol;Hexadecane;0.5544;0.359691431;323.15;L1;43.26399201;;;
227;Ethanol;Hexadecane;0.5571;0.353983863;322.5;L1;45.34934297;;;
227;Ethanol;Hexadecane;0.5859;0.365398999;323.8;L1;47.21592221;;;
227;Ethanol;Hexadecane;0.600653;0.355388802;322.66;L1;52.48049897;;;
227;Ethanol;Hexadecane;0.6089;0.371282184;324.47;L1;49.46916733;;;
227;Ethanol;Hexadecane;0.6163;0.357382061;322.887;L1;54.49284496;;;
227;Ethanol;Hexadecane;0.6267;0.363528673;323.587;L1;54.4609783;;;
227;Ethanol;Hexadecane;0.6425;0.381997426;325.59;L1;51.99529464;;;
227;Ethanol;Hexadecane;0.646648;0.368911348;324.2;L1;56.12457311;;;
227;Ethanol;Hexadecane;0.649409;0.364959955;323.75;L1;57.62750833;;;
227;Ethanol;Hexadecane;0.6643;0.386916308;326.06;L1;54.05254434;;;
227;Ethanol;Hexadecane;0.6797;0.376722709;325.086;L1;59.01421274;;;
227;Ethanol;Hexadecane;0.6833;0.390474649;326.4;L1;55.95709539;;;
227;Ethanol;Hexadecane;0.698171;0.37435549;324.82;L1;62.32582044;;;
227;Ethanol;Hexadecane;0.700197;0.378753056;325.28;L1;61.44772986;;;
227;Ethanol;Hexadecane;0.7007;0.39330039;326.67;L1;57.75061643;;;
227;Ethanol;Hexadecane;0.7174;0.387188417;326.086;L1;61.67221249;;;
227;Ethanol;Hexadecane;0.7282;0.388234988;326.186;L1;62.89649403;;;
227;Ethanol;Hexadecane;0.7307;0.395393532;326.87;L1;61.41214263;;;
227;Ethanol;Hexadecane;0.733966;0.383357968;325.72;L1;64.9493511;;;
227;Ethanol;Hexadecane;0.7518;0.377245994;325.136;L1;68.95728525;;;
227;Ethanol;Hexadecane;0.7556;0.387188417;326.086;L1;66.86006954;;;
227;Ethanol;Hexadecane;0.758839;0.379799627;325.38;L1;69.21458174;;;
227;Ethanol;Hexadecane;0.7628;0.395916817;326.92;L1;65.57917426;;;
227;Ethanol;Hexadecane;0.7853;0.867383475;326.086;L2;9.941536965;;;
227;Ethanol;Hexadecane;0.7881;0.86470886;326.72;L2;9.276788688;;;
227;Ethanol;Hexadecane;0.795254;0.869433732;325.6;L2;8.918055649;;;
227;Ethanol;Hexadecane;0.799637;0.869771223;325.52;L2;8.407234031;;;
227;Ethanol;Hexadecane;0.8167;0.865383841;326.56;L2;5.790132496;;;
227;Ethanol;Hexadecane;0.8197;0.872030825;324.957;L2;6.18863534;;;
227;Ethanol;Hexadecane;0.8307;0.868227202;325.886;L2;4.418471502;;;
227;Ethanol;Hexadecane;0.837696;0.873099647;324.62;L2;4.139442634;;;
227;Ethanol;Hexadecane;0.8414;0.866860364;326.21;L2;2.981073614;;;
227;Ethanol;Hexadecane;0.8425;0.870758384;325.286;L2;3.299087545;;;
227;Ethanol;Hexadecane;0.8523;0.867872837;325.97;L2;1.810662525;;;
227;Ethanol;Hexadecane;0.858581;0.873321657;324.55;L2;1.702291165;;;
227;Ethanol;Hexadecane;0.8665;0.870868069;325.26;L2;0.50283855;;;
227;Ethanol;Hexadecane;0.8749;0.873131362;324.61;L2;0.202357766;;;
227;Ethanol;Hexadecane;0.8844;0.877327359;323.287;L2;0.802925488;;;
227;Ethanol;Hexadecane;0.888799;0.880648001;322.24;L2;0.921311195;;;
227;Ethanol;Hexadecane;0.889301;0.880108833;322.41;L2;1.03901872;;;
227;Ethanol;Hexadecane;0.8904;0.87817417;323.02;L2;1.38258547;;;
227;Ethanol;Hexadecane;0.8914;0.87855476;322.9;L2;1.45150213;;;
227;Ethanol;Hexadecane;0.8974;0.884301658;321.088;L2;1.470344703;;;
227;Ethanol;Hexadecane;0.9000532;0.883819578;321.24;L2;1.820092817;;;
227;Ethanol;Hexadecane;0.9054;0.877761865;323.15;L2;3.100150253;;;
227;Ethanol;Hexadecane;0.907;0.887086303;320.21;L2;2.220017491;;;
227;Ethanol;Hexadecane;0.9091105;0.889599295;319.41;L2;2.169551794;;;
227;Ethanol;Hexadecane;0.9096;0.893814444;317.689;L2;1.750674585;;;
227;Ethanol;Hexadecane;0.913;0.892712284;318.139;L2;2.2471542;;;
227;Ethanol;Hexadecane;0.917;0.890505515;319.04;L2;2.93181764;;;
227;Ethanol;Hexadecane;0.9293;0.900498433;314.96;L2;3.148319009;;;
227;Ethanol;Hexadecane;0.9296233;0.903364049;313.79;L2;2.865382312;;;
227;Ethanol;Hexadecane;0.9359;0.892685343;318.15;L2;4.727447384;;;
227;Ethanol;Hexadecane;0.939;0.914571756;308.142;L2;2.635954972;;;
227;Ethanol;Hexadecane;0.9437;0.909826738;310.6;L2;3.655413545;;;
227;Ethanol;Hexadecane;0.951;0.914556312;308.15;L2;3.907501979;;;
227;Ethanol;Hexadecane;0.9528;0.921476169;304.11;L2;3.342810236;;;
227;Ethanol;Hexadecane;0.957;0.930427314;298.144;L2;2.815943341;;;
227;Ethanol;Hexadecane;0.9595;0.933909287;295.37;L2;2.703300506;;;
227;Ethanol;Hexadecane;0.9597;0.930419783;298.15;L2;3.098487175;;;
227;Ethanol;Hexadecane;0.9597256;0.934662417;294.77;L2;2.646199751;;;
227;Ethanol;Hexadecane;0.9613;0.93577956;293.88;L2;2.690659915;;;
227;Ethanol;Hexadecane;0.9621;0.935126847;294.4;L2;2.843621004;;;
227;Ethanol;Hexadecane;0.9657;0.940226633;290.12;L2;2.673228183;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.246814;0.041049514;248.3;L1;179.385602;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.346844;0.059622008;260.92;L1;176.0850343;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.452622;0.072931761;268.46;L1;182.5533117;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.4871;0.073776417;268.901;L1;188.7430313;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.5121;0.076840928;270.501;L1;189.6782504;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.55457;0.080229128;272.27;L1;193.3306398;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.5827;0.081627311;273;L1;196.5508575;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.600386;0.082106141;273.25;L1;198.9559969;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.6265;0.082201907;273.3;L1;203.0970273;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.649753;0.082872269;273.65;L1;205.9291796;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.6877;0.961889588;273.3;L2;33.55469744;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.7024;0.961704024;273.74;L2;31.42036936;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.7262;0.961889588;273.3;L2;28.10742117;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.7403;0.962058282;272.9;L2;26.20195236;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.749196;0.961910674;273.25;L2;24.99209604;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.7748;0.962058282;272.9;L2;21.64701015;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.797619;0.962345061;272.22;L2;18.77420378;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.8251;0.963407412;269.701;L2;15.49717966;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.840346;0.963348791;269.84;L2;13.66018265;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.8431;0.963491759;269.501;L2;13.34783597;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.85863;0.964538083;267.02;L2;11.63112205;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.880307;0.966357842;262.41;L2;9.32634922;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.8807;0.965729707;264.102;L2;9.216694283;;;
237;Ethanol;2,2,4,4,6,8,8-Heptamethylnonane;0.909148;0.969578955;253.46;L2;6.435401305;;;
295;Diethyl ether;Water;0.00493556;0.002551715;293.15;L1;65.97004595;;;
295;Diethyl ether;Water;0.00569;0.003870915;363.123;L1;38.52193349;;;
295;Diethyl ether;Water;0.00677708;0.00318979;333.25;L1;75.35912468;;;
295;Diethyl ether;Water;0.0068;0.003670237;355.123;L1;61.66663745;;;
295;Diethyl ether;Water;0.00685;0.003620068;353.123;L1;63.77558421;;;
295;Diethyl ether;Water;0.0073;0.003429653;345.124;L1;75.54152583;;;
295;Diethyl ether;Water;0.0075;0.003409453;344.124;L1;78.83511527;;;
295;Diethyl ether;Water;0.0076;0.003389252;343.124;L1;80.75389992;;;
295;Diethyl ether;Water;0.00773526;0.003086767;328.15;L1;91.8664832;;;
295;Diethyl ether;Water;0.0078;0.00331855;339.624;L1;85.45957932;;;
295;Diethyl ether;Water;0.0080105;0.002993781;323.25;L1;98.42160441;;;
295;Diethyl ether;Water;0.0085;0.003288249;338.124;L1;94.97109592;;;
295;Diethyl ether;Water;0.0088;0.002491527;288.15;L1;126.1855946;;;
295;Diethyl ether;Water;0.009;0.003237747;335.624;L1;102.234686;;;
295;Diethyl ether;Water;0.009;0.003187245;333.124;L1;103.806767;;;
295;Diethyl ether;Water;0.00900666;0.002912655;318.15;L1;112.8899267;;;
295;Diethyl ether;Water;0.00969475;0.00283471;313.25;L1;122.9644863;;;
295;Diethyl ether;Water;0.01012;0.002991824;323.127;L1;121.8630429;;;
295;Diethyl ether;Water;0.0102;0.003015685;324.627;L1;121.8560719;;;
295;Diethyl ether;Water;0.0103;0.002975917;322.127;L1;124.1591668;;;
295;Diethyl ether;Water;0.01133;0.002832801;313.13;L1;138.61881;;;
295;Diethyl ether;Water;0.0118;0.002801003;311.131;L1;143.8121964;;;
295;Diethyl ether;Water;0.0127;0.002673794;303.134;L1;155.8103556;;;
295;Diethyl ether;Water;0.0135;0.002611903;298.15;L1;164.2610611;;;
295;Diethyl ether;Water;0.0135146;0.002673794;303.134;L1;162.0272145;;;
295;Diethyl ether;Water;0.0135251;0.002673794;303.134;L1;162.1048781;;;
295;Diethyl ether;Water;0.014664;0.002611735;298.136;L1;172.5380759;;;
295;Diethyl ether;Water;0.014664;0.002611735;298.136;L1;172.5380759;;;
295;Diethyl ether;Water;0.0147;0.002648016;301.15;L1;171.4036813;;;
295;Diethyl ether;Water;0.015;0.002610025;297.994;L1;174.8690401;;;
295;Diethyl ether;Water;0.015247;0.002673794;303.134;L1;174.0884325;;;
295;Diethyl ether;Water;0.01528;0.002611133;298.086;L1;176.6760557;;;
295;Diethyl ether;Water;0.0153564;0.002611735;298.136;L1;177.1517574;;;
295;Diethyl ether;Water;0.015367;0.002611735;298.136;L1;177.2207602;;;
295;Diethyl ether;Water;0.0153804;0.002611735;298.136;L1;177.307922;;;
295;Diethyl ether;Water;0.0159;0.002611831;298.144;L1;180.6267601;;;
295;Diethyl ether;Water;0.0163466;0.002611735;298.136;L1;183.4005173;;;
295;Diethyl ether;Water;0.0164;0.002539545;292.139;L1;186.5296404;;;
295;Diethyl ether;Water;0.016669;0.002551571;293.138;L1;187.6841459;;;
295;Diethyl ether;Water;0.0176129;0.002551571;293.138;L1;193.192234;;;
295;Diethyl ether;Water;0.0176372;0.002551571;293.138;L1;193.330106;;;
295;Diethyl ether;Water;0.0177;0.002551571;293.138;L1;193.6855392;;;
295;Diethyl ether;Water;0.01772;0.002550969;293.088;L1;193.8220658;;;
295;Diethyl ether;Water;0.0177346;0.002551571;293.138;L1;193.8808286;;;
295;Diethyl ether;Water;0.0195987;0.002491419;288.141;L1;206.261081;;;
295;Diethyl ether;Water;0.0198;0.002503444;289.14;L1;206.8014554;;;
295;Diethyl ether;Water;0.02027;0.002490817;288.091;L1;209.6531191;;;
295;Diethyl ether;Water;0.0203528;0.002491419;288.141;L1;210.0366067;;;
295;Diethyl ether;Water;0.0204848;0.002491419;288.141;L1;210.683072;;;
295;Diethyl ether;Water;0.020559;0.002491419;288.141;L1;211.0446374;;;
295;Diethyl ether;Water;0.0212;0.00245533;285.143;L1;215.574001;;;
295;Diethyl ether;Water;0.022;0.002551571;293.138;L1;215.4333205;;;
295;Diethyl ether;Water;0.0227189;0.002431267;283.144;L1;223.4784657;;;
295;Diethyl ether;Water;0.0235009;0.002431267;283.144;L1;226.8626198;;;
295;Diethyl ether;Water;0.0235737;0.002431267;283.144;L1;227.1719163;;;
295;Diethyl ether;Water;0.0236297;0.002431267;283.144;L1;227.4091875;;;
295;Diethyl ether;Water;0.0245;0.002413223;281.645;L1;231.7709919;;;
295;Diethyl ether;Water;0.0261;0.002404648;280.646;L1;238.4531783;;;
295;Diethyl ether;Water;0.029404;0.002340796;273.15;L1;253.0639677;;;
295;Diethyl ether;Water;0.0311113;0.002340796;273.15;L1;258.7080055;;;
295;Diethyl ether;Water;0.0321;0.002340796;273.15;L1;261.8364988;;;
295;Diethyl ether;Water;0.0339;0.002308879;269.403;L1;268.6652889;;;
295;Diethyl ether;Water;0.0344827;0.002308197;269.323;L1;270.3991049;;;
295;Diethyl ether;Water;0.8972;0.763066995;368.123;L2;16.19329705;;;
295;Diethyl ether;Water;0.9105;0.763185402;363.123;L2;17.64929066;;;
295;Diethyl ether;Water;0.9107;0.763185402;363.123;L2;17.6712542;;;
295;Diethyl ether;Water;0.9165;0.763422216;353.123;L2;18.2750826;;;
295;Diethyl ether;Water;0.9183;0.763540623;348.123;L2;18.45578051;;;
295;Diethyl ether;Water;0.922535;0.736524435;303.134;L2;22.5182903;;;
295;Diethyl ether;Water;0.9226;0.762092859;343.124;L2;19.11273607;;;
295;Diethyl ether;Water;0.9292;0.758506353;333.124;L2;20.29728264;;;
295;Diethyl ether;Water;0.93;0.756892784;328.625;L2;20.59629755;;;
295;Diethyl ether;Water;0.931792;0.736524435;303.134;L2;23.51672013;;;
295;Diethyl ether;Water;0.932199;0.728993664;298.136;L2;24.58812706;;;
295;Diethyl ether;Water;0.933;0.755448567;324.627;L2;21.10934995;;;
295;Diethyl ether;Water;0.934685;0.736524435;303.134;L2;23.82671616;;;
295;Diethyl ether;Water;0.934796;0.736524435;303.134;L2;23.83859111;;;
295;Diethyl ether;Water;0.9351;0.754127848;323.127;L2;21.50915621;;;
295;Diethyl ether;Water;0.9368;0.75280713;321.627;L2;21.86607528;;;
295;Diethyl ether;Water;0.938227;0.728993664;298.136;L2;25.23268834;;;
295;Diethyl ether;Water;0.938638;0.721122661;293.138;L2;26.36206393;;;
295;Diethyl ether;Water;0.940549;0.728993664;298.136;L2;25.47987067;;;
295;Diethyl ether;Water;0.941;0.745325701;313.13;L2;23.31218342;;;
295;Diethyl ether;Water;0.941413;0.721122661;293.138;L2;26.65726891;;;
295;Diethyl ether;Water;0.941713;0.728993664;298.136;L2;25.60355166;;;
295;Diethyl ether;Water;0.942729;0.713253233;288.141;L2;27.89423378;;;
295;Diethyl ether;Water;0.942767;0.736524435;303.134;L2;24.68767558;;;
295;Diethyl ether;Water;0.943106;0.705383805;283.144;L2;29.04366246;;;
295;Diethyl ether;Water;0.94337;0.713253233;288.141;L2;27.96220476;;;
295;Diethyl ether;Water;0.944275;0.705383805;283.144;L2;29.16753783;;;
295;Diethyl ether;Water;0.945938;0.721122661;293.138;L2;27.13677788;;;
295;Diethyl ether;Water;0.946165;0.736524435;303.134;L2;25.04745599;;;
295;Diethyl ether;Water;0.94662;0.728993664;298.136;L2;26.12327049;;;
295;Diethyl ether;Water;0.946998;0.721122661;293.138;L2;27.24877322;;;
295;Diethyl ether;Water;0.947188;0.728993664;298.136;L2;26.18325545;;;
295;Diethyl ether;Water;0.9475;0.736524435;303.134;L2;25.18845244;;;
295;Diethyl ether;Water;0.947605;0.728993664;298.136;L2;26.22727081;;;
295;Diethyl ether;Water;0.948593;0.728993664;298.136;L2;26.33147935;;;
295;Diethyl ether;Water;0.948593;0.728993664;298.136;L2;26.33147935;;;
295;Diethyl ether;Water;0.949353;0.728993664;298.136;L2;26.41156593;;;
295;Diethyl ether;Water;0.949353;0.721122661;293.138;L2;27.49714509;;;
295;Diethyl ether;Water;0.949391;0.713253233;288.141;L2;28.59842035;;;
295;Diethyl ether;Water;0.9496;0.721122661;293.138;L2;27.52315943;;;
295;Diethyl ether;Water;0.949962;0.721122661;293.138;L2;27.56127348;;;
295;Diethyl ether;Water;0.949962;0.721122661;293.138;L2;27.56127348;;;
295;Diethyl ether;Water;0.95;0.728770038;297.994;L2;26.51037509;;;
295;Diethyl ether;Water;0.950115;0.713253233;288.141;L2;28.6746507;;;
295;Diethyl ether;Water;0.950115;0.713253233;288.141;L2;28.6746507;;;
295;Diethyl ether;Water;0.9502;0.729006263;298.144;L2;26.49901656;;;
295;Diethyl ether;Water;0.95042;0.713253233;288.141;L2;28.70674693;;;
295;Diethyl ether;Water;0.950496;0.728993664;298.136;L2;26.5318913;;;
295;Diethyl ether;Water;0.950877;0.721122661;293.138;L2;27.65754676;;;
295;Diethyl ether;Water;0.951335;0.713253233;288.141;L2;28.80297384;;;
295;Diethyl ether;Water;0.952;0.721122661;293.138;L2;27.77557858;;;
295;Diethyl ether;Water;0.952;0.717974575;291.139;L2;28.21308772;;;
295;Diethyl ether;Water;0.952022;0.713253233;288.141;L2;28.87516209;;;
295;Diethyl ether;Water;0.952175;0.705383805;283.144;L2;30.00067825;;;
295;Diethyl ether;Water;0.9524;0.719549406;292.139;L2;28.03599235;;;
295;Diethyl ether;Water;0.9526;0.721122661;293.138;L2;27.83858393;;;
295;Diethyl ether;Water;0.953;0.728914923;298.086;L2;26.80578822;;;
295;Diethyl ether;Water;0.953783;0.705383805;283.144;L2;30.16941233;;;
295;Diethyl ether;Water;0.953783;0.705383805;283.144;L2;30.16941233;;;
295;Diethyl ether;Water;0.954703;0.705383805;283.144;L2;30.26582384;;;
295;Diethyl ether;Water;0.9548;0.712465818;287.641;L2;29.27699582;;;
295;Diethyl ether;Water;0.955701;0.705383805;283.144;L2;30.37030437;;;
295;Diethyl ether;Water;0.9559;0.721122661;293.138;L2;28.1844056;;;
295;Diethyl ether;Water;0.9559;0.721122661;293.138;L2;28.1844056;;;
295;Diethyl ether;Water;0.9559;0.712465818;287.641;L2;29.39213688;;;
295;Diethyl ether;Water;0.956;0.72104392;293.088;L2;28.20578622;;;
295;Diethyl ether;Water;0.956163;0.682570725;273.15;L2;33.70622525;;;
295;Diethyl ether;Water;0.956624;0.705383805;283.144;L2;30.46683609;;;
295;Diethyl ether;Water;0.9568;0.733740203;301.15;L2;26.54393641;;;
295;Diethyl ether;Water;0.9571;0.701833874;281.145;L2;31.02111499;;;
295;Diethyl ether;Water;0.9573;0.729015712;298.15;L2;27.24215374;;;
295;Diethyl ether;Water;0.9573;0.694610494;278.147;L2;32.07655738;;;
295;Diethyl ether;Water;0.958011;0.682570725;273.15;L2;33.89931121;;;
295;Diethyl ether;Water;0.959;0.721141559;293.15;L2;28.50556198;;;
295;Diethyl ether;Water;0.959;0.713174492;288.091;L2;29.61649551;;;
295;Diethyl ether;Water;0.9594;0.682570725;273.15;L2;34.0441941;;;
295;Diethyl ether;Water;0.959517;0.673349953;269.323;L2;35.41648488;;;
295;Diethyl ether;Water;0.96;0.728770038;297.994;L2;27.55750508;;;
295;Diethyl ether;Water;0.9606;0.682570725;273.15;L2;34.16919412;;;
295;Diethyl ether;Water;0.9609;0.713267407;288.15;L2;29.80139503;;;
295;Diethyl ether;Water;0.9624;0.673542705;269.403;L2;35.68787632;;;
295;Diethyl ether;Water;0.962424;0.673349953;269.323;L2;35.71899179;;;
295;Diethyl ether;Water;0.964;0.673542705;269.403;L2;35.85398932;;;
335;Aniline;Cyclohexane;0.05;0.024095013;272.864;L1;73.00181158;;;
